"order","family","genus","species","iucn2020_binomial","phylacine_binomial","adult_mass_g","adult_brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non-volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n"
"Chiroptera","Molossidae","Eumops","auripendulus","Eumops auripendulus","Eumops auripendulus",28.49,0.612,92,61.5,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1800,25,1775,0,NA,1,0,"Neotropical",1
"Chiroptera","Molossidae","Eumops","bonariensis","Eumops bonariensis","Eumops bonariensis",12.22,NA,68,40.12,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,48.99,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,80,220,0,NA,1,0,"Neotropical",2
"Chiroptera","Molossidae","Eumops","dabbenei","Eumops dabbenei","Eumops dabbenei",58.5,NA,125,76.5,NA,NA,NA,NA,NA,85,NA,1,1,NA,7.53,45.66,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Molossidae","Eumops","delticus","Eumops delticus","Eumops bonariensis",12.22,NA,68,40.12,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,48.99,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,80,220,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Molossidae","Eumops","ferox","Eumops ferox","Eumops glaucinus",36.4,0.656,95,59.73,NA,NA,NA,NA,NA,NA,NA,1.02,1,NA,4.27,38.49,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2750,150,2600,NA,NA,NA,NA,NA,1
"Chiroptera","Molossidae","Eumops","floridanus","Eumops floridanus","Eumops floridanus",38.4,0.656,95,59.73,NA,NA,NA,NA,NA,NA,NA,1.02,1,NA,4.27,38.49,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2750,150,2600,NA,NA,NA,NA,"Nearctic",2
"Chiroptera","Molossidae","Eumops","glaucinus","Eumops glaucinus","Eumops glaucinus",36.4,0.656,95,59.73,NA,NA,NA,NA,NA,NA,NA,1.02,1,NA,4.27,38.49,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2750,150,2600,0,NA,1,0,"Neotropical",2
"Chiroptera","Molossidae","Eumops","hansae","Eumops hansae","Eumops hansae",15.47,NA,75,38.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,320,45,275,0,NA,0,0,"Neotropical",3
"Chiroptera","Molossidae","Eumops","maurus","Eumops maurus","Eumops maurus",20.66,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Neotropical",2
"Chiroptera","Molossidae","Eumops","nanus","Eumops nanus","Eumops bonariensis",12.22,NA,68,40.12,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,48.99,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,80,220,NA,NA,NA,NA,"Neotropical",2
"Chiroptera","Molossidae","Eumops","patagonicus","Eumops patagonicus","Eumops patagonicus",12.22,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,48.99,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Neotropical",2
"Chiroptera","Molossidae","Eumops","perotis","Eumops perotis","Eumops perotis",56.5,0.802,125,75.49,NA,NA,NA,NA,NA,85,NA,1,1,NA,7.53,45.66,NA,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Nearctic, Neotropical",2
"Chiroptera","Molossidae","Eumops","trumbulli","Eumops trumbulli","Eumops trumbulli",56.5,NA,125,NA,NA,NA,NA,NA,NA,85,NA,1,1,NA,7.53,45.66,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,300,100,200,NA,NA,NA,NA,"Neotropical",3
"Chiroptera","Molossidae","Eumops","underwoodi","Eumops underwoodi","Eumops underwoodi",59.835,NA,112,71.24,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1300,NA,NA,0,NA,1,0,"Nearctic, Neotropical",2
"Chiroptera","Molossidae","Eumops","wilsoni","Eumops wilsoni","Eumops wilsoni",36.4,0.656,95,59.73,NA,NA,NA,NA,NA,NA,NA,1.02,1,NA,4.27,38.49,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,100,10,90,NA,NA,NA,NA,"Neotropical",1
"Chiroptera","Vespertilionidae","Falsistrellus","mackenziei","Falsistrellus mackenziei","Falsistrellus mackenziei",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",1
"Chiroptera","Vespertilionidae","Falsistrellus","mordax","Falsistrellus mordax","Falsistrellus mordax",10.46,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,"Indomalayan",NA
"Chiroptera","Vespertilionidae","Falsistrellus","petersi","Falsistrellus petersi","Falsistrellus petersi",9.05,NA,NA,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Australasian, Indomalayan",1
"Chiroptera","Vespertilionidae","Falsistrellus","tasmaniensis","Falsistrellus tasmaniensis","Falsistrellus tasmaniensis",22.54,NA,NA,49.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Australasian",1
"Chiroptera","Furipteridae","Furipterus","horrens","Furipterus horrens","Furipterus horrens",3.15,0.127,43,35.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Gardnerycteris","crenulatum","Gardnerycteris crenulatum","Mimon crenulatum",13.91,0.34,75,48.84,7300,547.875,547.875,547.875,NA,NA,NA,0.995,1,NA,NA,273.96,NA,NA,NA,NA,NA,2,NA,NA,50,0,50,50,0,0,0,0,0,50,0,0,0,2,3,"S",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",3
"Chiroptera","Phyllostomidae","Gardnerycteris","koepckeae","Gardnerycteris koepckeae","Mimon koepckeae",13.91,NA,75,NA,7300,547.875,547.875,547.875,NA,NA,NA,0.995,1,NA,NA,273.96,NA,NA,NA,NA,NA,NA,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"S",1,0,0,0,1,1600,NA,NA,NA,NA,NA,NA,"Neotropical",NA
"Chiroptera","Vespertilionidae","Glauconycteris","alboguttata","Glauconycteris alboguttata","Glauconycteris alboguttata",9.05,NA,NA,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","argentata","Glauconycteris argentata","Glauconycteris argentata",9.3,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",2
"Chiroptera","Vespertilionidae","Glauconycteris","beatrix","Glauconycteris beatrix","Glauconycteris beatrix",7.5,0.144,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","curryae","Glauconycteris curryae","Glauconycteris curryae",6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","egeria","Glauconycteris egeria","Glauconycteris egeria",8.41,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","gleni","Glauconycteris gleni","Glauconycteris gleni",10.81,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","humeralis","Glauconycteris humeralis","Glauconycteris humeralis",5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","kenyacola","Glauconycteris kenyacola","Glauconycteris kenyacola",7.17,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",NA
"Chiroptera","Vespertilionidae","Glauconycteris","machadoi","Glauconycteris machadoi","Glauconycteris machadoi",11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","poensis","Glauconycteris poensis","Glauconycteris poensis",6.91,0.205,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","superba","Glauconycteris superba","Glauconycteris superba",15,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Vespertilionidae","Glauconycteris","variegata","Glauconycteris variegata","Glauconycteris variegata",11.25,NA,NA,43.54,NA,NA,NA,NA,NA,91.32,NA,1.06,1,NA,NA,45.66,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,1,0,"Afrotropical",2
"Chiroptera","Vespertilionidae","Glischropus","bucephalus","Glischropus bucephalus","Glischropus tylopus",4.445,0.099,NA,29,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1.25,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"Chiroptera","Vespertilionidae","Glischropus","javanus","Glischropus javanus","Glischropus javanus",5.37,NA,NA,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Vespertilionidae","Glischropus","tylopus","Glischropus tylopus","Glischropus tylopus",4.445,0.099,NA,29,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1.25,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,NA,1
"Chiroptera","Phyllostomidae","Glossophaga","commissarisi","Glossophaga commissarisi","Glossophaga commissarisi",9.3,NA,65,34.37,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,40,0,60,40,0,0,0,0,0,30,30,0,0,3,2,"Ar",1,0,0,0,1,2400,NA,NA,0,NA,1,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Glossophaga","leachii","Glossophaga leachii","Glossophaga leachii",10.7,NA,59,35.71,4015,NA,NA,NA,NA,107.255,NA,1,2,NA,0.38,46.65,NA,NA,NA,NA,NA,2,NA,NA,40,0,60,40,0,0,0,0,0,30,30,0,0,3,2,"Ar",1,0,0,0,1,2400,NA,NA,0,NA,1,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Glossophaga","longirostris","Glossophaga longirostris","Glossophaga longirostris",10.9,0.435,53.995,38.49,4015,NA,NA,NA,NA,107.255,NA,1,2,NA,NA,46.65,NA,NA,NA,NA,NA,2,NA,NA,40,0,60,40,0,0,0,0,0,30,30,0,0,3,2,"Ar",1,0,0,0,1,2250,0,2250,0,NA,1,0,"Neotropical",3
"Chiroptera","Phyllostomidae","Glossophaga","morenoi","Glossophaga morenoi","Glossophaga morenoi",8.54,NA,58,34.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,40,0,60,40,0,0,0,0,0,30,30,0,0,3,2,"Ar",1,0,0,0,1,1500,0,1500,0,NA,1,0,"Neotropical",3
"Chiroptera","Phyllostomidae","Glossophaga","soricina","Glossophaga soricina","Glossophaga soricina",10.25,0.39,53.995,35.7,4015,NA,NA,NA,NA,107.255,NA,1,2,NA,NA,46.65,NA,NA,NA,NA,0,2,NA,NA,40,0,60,40,0,0,0,0,0,30,30,0,0,3,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",4
"Chiroptera","Phyllostomidae","Glyphonycteris","behnii","Glyphonycteris behnii","Glyphonycteris behnii",14.53,NA,NA,45.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,80,0,20,80,0,0,0,0,0,20,0,0,0,2,2,"S",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Neotropical",2
"Chiroptera","Phyllostomidae","Glyphonycteris","daviesi","Glyphonycteris daviesi","Glyphonycteris daviesi",18.61,NA,88,55.5,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,80,0,20,80,0,0,0,0,0,20,0,0,0,2,2,"S",1,0,0,0,1,500,0,500,0,NA,0,0,"Neotropical",1
"Chiroptera","Phyllostomidae","Glyphonycteris","sylvestris","Glyphonycteris sylvestris","Glyphonycteris sylvestris",8.91,NA,70,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,80,0,20,80,0,0,0,0,0,20,0,0,0,2,3,"S",1,0,0,0,1,1100,15,1085,0,NA,1,0,"Neotropical",2
"Chiroptera","Pteropodidae","Haplonycteris","fischeri","Haplonycteris fischeri","Haplonycteris fischeri",18.125,NA,75.3,50.56,3650,192.91,156.455,315,410.62,132.365,NA,1,1,NA,2.74,73.02,NA,1350.04,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,2250,150,2100,1,NA,1,0,"Indomalayan",2
"Chiroptera","Vespertilionidae","Harpiocephalus","harpia","Harpiocephalus harpia","Harpiocephalus harpia",15.26,0.442,NA,48.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,NA,1
"Chiroptera","Vespertilionidae","Harpiola","grisea","Harpiola grisea","Harpiola grisea",5.61,NA,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1692,1367,325,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Vespertilionidae","Harpiola","isodon","Harpiola isodon","Harpiola isodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,2400,1000,1400,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Pteropodidae","Harpyionycteris","celebensis","Harpyionycteris celebensis","Harpyionycteris celebensis",126.125,NA,152.15,90.29,NA,332.002,298.755,365.25,431.495,132.74,NA,1,2,NA,NA,111.6,NA,1825,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,2120,0,2120,1,NA,1,0,"Australasian",1
"Chiroptera","Pteropodidae","Harpyionycteris","whiteheadi","Harpyionycteris whiteheadi","Harpyionycteris whiteheadi",135.48,NA,152.15,85.47,NA,332.002,298.755,365.25,365,132.74,NA,1,2,NA,NA,111.6,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1800,0,1800,1,NA,0,0,"Indomalayan",1
"Chiroptera","Vespertilionidae","Hesperoptenus","blanfordi","Hesperoptenus blanfordi","Hesperoptenus blanfordi",6.91,0.158,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1300,0,1300,0,NA,1,0,"Indomalayan",2
"Chiroptera","Vespertilionidae","Hesperoptenus","doriae","Hesperoptenus doriae","Hesperoptenus doriae",9.74,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,NA,0,0,"Indomalayan",1
"Chiroptera","Vespertilionidae","Hesperoptenus","gaskelli","Hesperoptenus gaskelli","Hesperoptenus gaskelli",9.4,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,NA,NA,NA,NA,"Australasian",1
"Chiroptera","Vespertilionidae","Hesperoptenus","tickelli","Hesperoptenus tickelli","Hesperoptenus tickelli",16.3,NA,NA,54.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,NA,1,0,"Indomalayan",2
"Chiroptera","Vespertilionidae","Hesperoptenus","tomesi","Hesperoptenus tomesi","Hesperoptenus tomesi",20.66,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Indomalayan",1
"Chiroptera","Hipposideridae","Hipposideros","abae","Hipposideros abae","Hipposideros abae",31.87,NA,NA,60.5,NA,NA,NA,NA,NA,91.24,NA,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,0,NA,0,0,"Afrotropical",3
"Chiroptera","Hipposideridae","Hipposideros","alongensis","Hipposideros alongensis","Hipposideros turpis",33.31,0.599,NA,73.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"Chiroptera","Hipposideridae","Hipposideros","armiger","Hipposideros armiger","Hipposideros armiger",49.99,0.76,NA,89.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2031,100,1931,0,NA,1,0,"Indomalayan",2
"Chiroptera","Hipposideridae","Hipposideros","ater","Hipposideros ater","Hipposideros ater",7.125,0.198,NA,38.99,NA,326.81,457.295,NA,380.2,118.55,NA,0.99,NA,NA,1.225,79.2,2.1,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,NA,4
"Chiroptera","Hipposideridae","Hipposideros","atrox","Hipposideros atrox","Hipposideros bicolor",8.39,0.24,NA,43.79,NA,587.78,587.78,NA,629.88,42.1,NA,0.99,NA,NA,1.2,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"Chiroptera","Hipposideridae","Hipposideros","beatus","Hipposideros beatus","Hipposideros beatus",6.7,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,0,NA,0,0,"Afrotropical",2
"Chiroptera","Hipposideridae","Hipposideros","bicolor","Hipposideros bicolor","Hipposideros bicolor",8.39,0.24,NA,43.79,NA,587.78,587.78,NA,629.88,42.1,NA,0.99,NA,NA,1.2,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,NA,2
"Chiroptera","Hipposideridae","Hipposideros","boeadii","Hipposideros boeadii","Hipposideros boeadii",7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",1
"Chiroptera","Hipposideridae","Hipposideros","breviceps","Hipposideros breviceps","Hipposideros breviceps",13.21,NA,NA,44.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Hipposideridae","Hipposideros","caffer","Hipposideros caffer","Hipposideros caffer",9.46,0.32,54.99,46.5,NA,581.78,581.78,730.5,730,114.15,NA,0.995,1,NA,2.79,91.32,NA,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,NA,2
"Chiroptera","Hipposideridae","Hipposideros","calcaratus","Hipposideros calcaratus","Hipposideros calcaratus",18.99,0.369,NA,50.49,NA,NA,NA,NA,NA,NA,NA,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,1,NA,0,0,"Australasian",2
"Chiroptera","Hipposideridae","Hipposideros","camerunensis","Hipposideros camerunensis","Hipposideros camerunensis",58.98,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,500,0,500,0,NA,0,0,"Afrotropical",1
"Chiroptera","Hipposideridae","Hipposideros","cervinus","Hipposideros cervinus","Hipposideros cervinus",8.505,0.214,NA,45.99,NA,NA,NA,NA,NA,NA,NA,0.995,1,NA,1.31,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1400,0,1400,1,NA,1,0,"Australasian, Indomalayan",3
