"","tip","species","gen","fam","clade","MSW3_sciName_matched","virus","cites","vcites","Synurbic","filter","vfilter"
"1133","Rhogeessa_tumida","Rhogeessa tumida","Rhogeessa","VESPERTILIONIDAE","Yangochiroptera","Rhogeessa_tumida",4,2,0,NA,"keep","keep"
"1134","Rhynchonycteris_naso","Rhynchonycteris naso","Rhynchonycteris","EMBALLONURIDAE","Yangochiroptera","Rhynchonycteris_naso",8,5,0,0,"keep","keep"
"1135","Rousettus_aegyptiacus","Rousettus aegyptiacus","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_aegyptiacus",921,206,87,NA,"keep","keep"
"1136","Rousettus_amplexicaudatus","Rousettus amplexicaudatus","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_amplexicaudatus",69,10,3,NA,"keep","keep"
"1137","Rousettus_bidens","Rousettus bidens","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_bidens",0,0,0,NA,"drop","drop"
"1138","Rousettus_celebensis","Rousettus celebensis","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_celebensis",0,0,0,NA,"drop","drop"
"1139","Rousettus_lanosus","Rousettus lanosus","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_lanosus",0,2,0,NA,"keep","drop"
"1140","Rousettus_leschenaultii","Rousettus leschenaultii","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_leschenaultii",283,27,13,NA,"keep","keep"
"1141","Rousettus_linduensis","Rousettus linduensis","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_linduensis",0,0,0,NA,"drop","drop"
"1142","Rousettus_madagascariensis","Rousettus madagascariensis","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_madagascariensis",15,9,2,NA,"keep","keep"
"1143","Rousettus_obliviosus","Rousettus obliviosus","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_obliviosus",0,0,0,NA,"drop","drop"
"1144","Rousettus_spinalatus","Rousettus spinalatus","Rousettus","PTEROPODIDAE","Yinpterochiroptera","Rousettus_spinalatus",0,0,0,NA,"drop","drop"
"1145","Saccolaimus_flaviventris","Saccolaimus flaviventris","Saccolaimus","EMBALLONURIDAE","Yangochiroptera","Saccolaimus_flaviventris",17,5,5,NA,"keep","keep"
"1146","Saccolaimus_mixtus","Saccolaimus mixtus","Saccolaimus","EMBALLONURIDAE","Yangochiroptera","Saccolaimus_mixtus",0,0,0,NA,"drop","drop"
"1147","Saccolaimus_peli","Saccolaimus peli","Saccolaimus","EMBALLONURIDAE","Yangochiroptera","Saccolaimus_peli",0,0,0,NA,"drop","drop"
"1148","Saccolaimus_saccolaimus","Saccolaimus saccolaimus","Saccolaimus","EMBALLONURIDAE","Yangochiroptera","Saccolaimus_saccolaimus",3,0,0,NA,"keep","keep"
"1149","Saccopteryx_antioquensis","Saccopteryx antioquensis","Saccopteryx","EMBALLONURIDAE","Yangochiroptera","Saccopteryx_antioquensis",0,0,0,NA,"drop","drop"
"1150","Saccopteryx_bilineata","Saccopteryx bilineata","Saccopteryx","EMBALLONURIDAE","Yangochiroptera","Saccopteryx_bilineata",2,20,0,0,"keep","keep"
"1151","Saccopteryx_canescens","Saccopteryx canescens","Saccopteryx","EMBALLONURIDAE","Yangochiroptera","Saccopteryx_canescens",0,0,0,NA,"drop","drop"
"1152","Saccopteryx_gymnura","Saccopteryx gymnura","Saccopteryx","EMBALLONURIDAE","Yangochiroptera","Saccopteryx_gymnura",0,0,0,NA,"drop","drop"
"1153","Saccopteryx_leptura","Saccopteryx leptura","Saccopteryx","EMBALLONURIDAE","Yangochiroptera","Saccopteryx_leptura",0,2,0,NA,"keep","drop"
"1154","Sauromys_petrophilus","Sauromys petrophilus","Sauromys","MOLOSSIDAE","Yangochiroptera","Sauromys_petrophilus",0,1,0,NA,"keep","drop"
"1155","Scleronycteris_ega","Scleronycteris ega","Scleronycteris","PHYLLOSTOMIDAE","Yangochiroptera","Scleronycteris_ega",0,0,0,NA,"drop","drop"
"1156","Scoteanax_rueppellii","Scoteanax rueppellii","Scoteanax","VESPERTILIONIDAE","Yangochiroptera","Scoteanax_rueppellii",0,0,0,NA,"drop","drop"
"1157","Scotoecus_albofuscus","Scotoecus albofuscus","Scotoecus","VESPERTILIONIDAE","Yangochiroptera","Scotoecus_albofuscus",0,0,0,NA,"drop","drop"
"1158","Scotoecus_hirundo","Scotoecus hirundo","Scotoecus","VESPERTILIONIDAE","Yangochiroptera","Scotoecus_hirundo",0,1,0,NA,"keep","drop"
"1159","Scotoecus_pallidus","Scotoecus pallidus","Scotoecus","VESPERTILIONIDAE","Yangochiroptera","Scotoecus_pallidus",0,0,0,NA,"drop","drop"
"1160","Scotomanes_ornatus","Scotomanes ornatus","Scotomanes","VESPERTILIONIDAE","Yangochiroptera","Scotomanes_ornatus",0,0,0,NA,"drop","drop"
"1161","Scotonycteris_bergmansi","Scotonycteris bergmansi","Scotonycteris","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"1162","Scotonycteris_occidentalis","Scotonycteris occidentalis","Scotonycteris","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"1163","Scotonycteris_zenkeri","Scotonycteris zenkeri","Scotonycteris","PTEROPODIDAE","Yinpterochiroptera","Scotonycteris_zenkeri",0,2,0,NA,"keep","drop"
"1164","Scotophilus_andrewreborii","Scotophilus andrewreborii","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1165","Scotophilus_borbonicus","Scotophilus borbonicus","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_borbonicus",0,1,0,NA,"keep","drop"
"1166","Scotophilus_celebensis","Scotophilus celebensis","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_celebensis",0,0,0,NA,"drop","drop"
"1167","Scotophilus_collinus","Scotophilus collinus","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_collinus",0,0,0,NA,"drop","drop"
"1168","Scotophilus_dinganii","Scotophilus dinganii","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_dinganii",18,1,0,NA,"keep","keep"
"1169","Scotophilus_ejetai","Scotophilus ejetai","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1170","Scotophilus_heathii","Scotophilus heathii","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_heathii",4,5,2,1,"keep","keep"
"1171","Scotophilus_kuhlii","Scotophilus kuhlii","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_kuhlii",602,15,9,NA,"keep","keep"
"1172","Scotophilus_leucogaster","Scotophilus leucogaster","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_leucogaster",18,3,0,NA,"keep","keep"
"1173","Scotophilus_livingstonii","Scotophilus livingstonii","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1174","Scotophilus_marovaza","Scotophilus marovaza","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1175","Scotophilus_nigrita","Scotophilus nigrita","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_nigrita",7,0,0,NA,"keep","keep"
"1176","Scotophilus_nucella","Scotophilus nucella","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_nucella",0,0,0,NA,"drop","drop"
"1177","Scotophilus_nux","Scotophilus nux","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_nux",4,0,0,NA,"keep","keep"
"1178","Scotophilus_robustus","Scotophilus robustus","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_robustus",0,1,0,NA,"keep","drop"
"1179","Scotophilus_tandrefana","Scotophilus tandrefana","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1180","Scotophilus_trujilloi","Scotophilus trujilloi","Scotophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1181","Scotophilus_viridis","Scotophilus viridis","Scotophilus","VESPERTILIONIDAE","Yangochiroptera","Scotophilus_viridis",0,0,0,NA,"drop","drop"
"1182","Scotorepens_balstoni","Scotorepens balstoni","Scotorepens","VESPERTILIONIDAE","Yangochiroptera","Scotorepens_balstoni",0,1,0,NA,"keep","drop"
"1183","Scotorepens_greyii","Scotorepens greyii","Scotorepens","VESPERTILIONIDAE","Yangochiroptera","Scotorepens_greyii",0,0,0,NA,"drop","drop"
"1184","Scotorepens_orion","Scotorepens orion","Scotorepens","VESPERTILIONIDAE","Yangochiroptera","Scotorepens_orion",0,0,0,NA,"drop","drop"
"1185","Scotorepens_sanborni","Scotorepens sanborni","Scotorepens","VESPERTILIONIDAE","Yangochiroptera","Scotorepens_sanborni",0,0,0,NA,"drop","drop"
"1186","Scotozous_dormeri","Scotozous dormeri","Scotozous","VESPERTILIONIDAE","Yangochiroptera","Scotozous_dormeri",0,1,0,NA,"keep","drop"
"1187","Sphaerias_blanfordi","Sphaerias blanfordi","Sphaerias","PTEROPODIDAE","Yinpterochiroptera","Sphaerias_blanfordi",0,0,0,NA,"drop","drop"
"1188","Sphaeronycteris_toxophyllum","Sphaeronycteris toxophyllum","Sphaeronycteris","PHYLLOSTOMIDAE","Yangochiroptera","Sphaeronycteris_toxophyllum",0,0,0,NA,"drop","drop"
"1189","Stenoderma_rufum","Stenoderma rufum","Stenoderma","PHYLLOSTOMIDAE","Yangochiroptera","Stenoderma_rufum",0,2,0,NA,"keep","drop"
"1190","Sturnira_angeli","Sturnira angeli","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1191","Sturnira_aratathomasi","Sturnira aratathomasi","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_aratathomasi",0,1,0,NA,"keep","drop"
"1192","Sturnira_bakeri","Sturnira bakeri","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,2,0,NA,"keep","drop"
"1193","Sturnira_bidens","Sturnira bidens","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_bidens",0,0,0,NA,"drop","drop"
"1194","Sturnira_bogotensis","Sturnira bogotensis","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_bogotensis",0,0,0,NA,"drop","drop"
"1195","Sturnira_burtonlimi","Sturnira burtonlimi","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,3,0,NA,"keep","drop"
"1196","Sturnira_erythromos","Sturnira erythromos","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_erythromos",5,1,0,NA,"keep","keep"
"1197","Sturnira_hondurensis","Sturnira hondurensis","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,2,0,NA,"keep","drop"
"1198","Sturnira_koopmanhilli","Sturnira koopmanhilli","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1199","Sturnira_lilium","Sturnira lilium","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_lilium",113,58,9,1,"keep","keep"
"1200","Sturnira_ludovici","Sturnira ludovici","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_ludovici",6,2,0,NA,"keep","keep"
"1201","Sturnira_luisi","Sturnira luisi","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_luisi",0,1,0,NA,"keep","drop"
"1202","Sturnira_magna","Sturnira magna","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_magna",0,0,0,NA,"drop","drop"
"1203","Sturnira_mistratensis","Sturnira mistratensis","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_mistratensis",0,0,0,NA,"drop","drop"
"1204","Sturnira_mordax","Sturnira mordax","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_mordax",0,0,0,NA,"drop","drop"
"1205","Sturnira_nana","Sturnira nana","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_nana",0,0,0,NA,"drop","drop"
"1206","Sturnira_oporaphilum","Sturnira oporaphilum","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_oporaphilum",0,1,0,NA,"keep","drop"
"1207","Sturnira_parvidens","Sturnira parvidens","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,2,9,1,NA,"keep","keep"
"1208","Sturnira_paulsoni","Sturnira paulsoni","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1209","Sturnira_perla","Sturnira perla","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1210","Sturnira_sorianoi","Sturnira sorianoi","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1211","Sturnira_tildae","Sturnira tildae","Sturnira","PHYLLOSTOMIDAE","Yangochiroptera","Sturnira_tildae",7,0,0,NA,"keep","keep"
"1212","Styloctenium_mindorensis","Styloctenium mindorensis","Styloctenium","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"1213","Styloctenium_wallacei","Styloctenium wallacei","Styloctenium","PTEROPODIDAE","Yinpterochiroptera","Styloctenium_wallacei",0,0,0,NA,"drop","drop"
"1214","Submyotodon_latirostris","Submyotodon latirostris","Submyotodon","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"1215","Syconycteris_australis","Syconycteris australis","Syconycteris","PTEROPODIDAE","Yinpterochiroptera","Syconycteris_australis",5,5,0,NA,"keep","keep"
"1216","Syconycteris_carolinae","Syconycteris carolinae","Syconycteris","PTEROPODIDAE","Yinpterochiroptera","Syconycteris_carolinae",0,0,0,NA,"drop","drop"
"1217","Syconycteris_hobbit","Syconycteris hobbit","Syconycteris","PTEROPODIDAE","Yinpterochiroptera","Syconycteris_hobbit",0,0,0,NA,"drop","drop"
"1218","Tadarida_aegyptiaca","Tadarida aegyptiaca","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_aegyptiaca",0,2,0,1,"keep","drop"
"1219","Tadarida_australis","Tadarida australis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_australis",0,2,0,NA,"keep","drop"
"1220","Tadarida_brasiliensis","Tadarida brasiliensis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_brasiliensis",516,177,50,NA,"keep","keep"
"1221","Tadarida_fulminans","Tadarida fulminans","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_fulminans",0,0,0,NA,"drop","drop"
"1222","Tadarida_insignis","Tadarida insignis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_insignis",0,0,0,NA,"drop","drop"
"1223","Tadarida_jobimena","Tadarida jobimena","Tadarida","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1224","Tadarida_kuboriensis","Tadarida kuboriensis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_kuboriensis",0,0,0,NA,"drop","drop"
"1225","Tadarida_latouchei","Tadarida latouchei","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_latouchei",0,1,0,NA,"keep","drop"
"1226","Tadarida_lobata","Tadarida lobata","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_lobata",0,0,0,NA,"drop","drop"
"1227","Tadarida_teniotis","Tadarida teniotis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_teniotis",21,18,6,NA,"keep","keep"
"1228","Tadarida_ventralis","Tadarida ventralis","Tadarida","MOLOSSIDAE","Yangochiroptera","Tadarida_ventralis",0,0,0,NA,"drop","drop"
"1229","Taphozous_achates","Taphozous achates","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_achates",0,0,0,NA,"drop","drop"
"1230","Taphozous_australis","Taphozous australis","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_australis",0,0,0,NA,"drop","drop"
"1231","Taphozous_georgianus","Taphozous georgianus","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_georgianus",0,6,0,NA,"keep","drop"
"1232","Taphozous_hamiltoni","Taphozous hamiltoni","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_hamiltoni",0,0,0,NA,"drop","drop"
"1233","Taphozous_hildegardeae","Taphozous hildegardeae","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_hildegardeae",0,0,0,NA,"drop","drop"
"1234","Taphozous_hilli","Taphozous hilli","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_hilli",0,0,0,NA,"drop","drop"
"1235","Taphozous_kapalgensis","Taphozous kapalgensis","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_kapalgensis",0,0,0,NA,"drop","drop"
"1236","Taphozous_longimanus","Taphozous longimanus","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_longimanus",4,11,0,0,"keep","keep"
"1237","Taphozous_mauritianus","Taphozous mauritianus","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_mauritianus",18,3,0,NA,"keep","keep"
"1238","Taphozous_melanopogon","Taphozous melanopogon","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_melanopogon",253,24,4,1,"keep","keep"
"1239","Taphozous_nudiventris","Taphozous nudiventris","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_nudiventris",0,7,0,NA,"keep","drop"
"1240","Taphozous_perforatus","Taphozous perforatus","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_perforatus",26,6,3,NA,"keep","keep"
"1241","Taphozous_theobaldi","Taphozous theobaldi","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_theobaldi",7,1,0,NA,"keep","keep"
"1242","Taphozous_troughtoni","Taphozous troughtoni","Taphozous","EMBALLONURIDAE","Yangochiroptera","Taphozous_troughtoni",0,0,0,NA,"drop","drop"
"1243","Thoopterus_nigrescens","Thoopterus nigrescens","Thoopterus","PTEROPODIDAE","Yinpterochiroptera","Thoopterus_nigrescens",1,0,0,NA,"keep","keep"
"1244","Thoopterus_suhaniahae","Thoopterus suhaniahae","Thoopterus","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"1245","Thyroptera_devivoi","Thyroptera devivoi","Thyroptera","THYROPTERIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1246","Thyroptera_discifera","Thyroptera discifera","Thyroptera","THYROPTERIDAE","Yangochiroptera","Thyroptera_discifera",0,0,0,NA,"drop","drop"
"1247","Thyroptera_lavali","Thyroptera lavali","Thyroptera","THYROPTERIDAE","Yangochiroptera","Thyroptera_lavali",0,1,0,NA,"keep","drop"
"1248","Thyroptera_tricolor","Thyroptera tricolor","Thyroptera","THYROPTERIDAE","Yangochiroptera","Thyroptera_tricolor",0,12,0,NA,"keep","drop"
"1249","Thyroptera_wynneae","Thyroptera wynneae","Thyroptera","THYROPTERIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1250","Tomopeas_ravus","Tomopeas ravus","Tomopeas","MOLOSSIDAE","Yangochiroptera","Tomopeas_ravus",0,1,0,NA,"keep","drop"
"1251","Tonatia_bidens","Tonatia bidens","Tonatia","PHYLLOSTOMIDAE","Yangochiroptera","Tonatia_bidens",4,1,0,NA,"keep","keep"
"1252","Tonatia_saurophila","Tonatia saurophila","Tonatia","PHYLLOSTOMIDAE","Yangochiroptera","Tonatia_saurophila",0,4,0,NA,"keep","drop"
"1253","Trachops_cirrhosus","Trachops cirrhosus","Trachops","PHYLLOSTOMIDAE","Yangochiroptera","Trachops_cirrhosus",5,27,0,NA,"keep","keep"
"1254","Triaenops_afer","Triaenops afer","Triaenops","HIPPOSIDERIDAE","Yinpterochiroptera",NA,71,2,2,NA,"keep","keep"
"1255","Triaenops_menamena","Triaenops menamena","Triaenops","HIPPOSIDERIDAE","Yinpterochiroptera",NA,33,0,0,NA,"keep","keep"
"1256","Triaenops_parvus","Triaenops parvus","Triaenops","HIPPOSIDERIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"1257","Triaenops_persicus","Triaenops persicus","Triaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_persicus",140,3,1,NA,"keep","keep"
"1258","Triaenops_rufus","Triaenops rufus","Triaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_rufus",0,0,0,NA,"drop","drop"
"1259","Trinycteris_nicefori","Trinycteris nicefori","Trinycteris","PHYLLOSTOMIDAE","Yangochiroptera","Trinycteris_nicefori",0,1,0,NA,"keep","drop"
"1260","Tylonycteris_pachypus","Tylonycteris pachypus","Tylonycteris","VESPERTILIONIDAE","Yangochiroptera","Tylonycteris_pachypus",127,14,6,0,"keep","keep"
"1261","Tylonycteris_pygmaeus","Tylonycteris pygmaeus","Tylonycteris","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1262","Tylonycteris_robustula","Tylonycteris robustula","Tylonycteris","VESPERTILIONIDAE","Yangochiroptera","Tylonycteris_robustula",11,5,1,NA,"keep","keep"
"1263","Uroderma_bakeri","Uroderma bakeri","Uroderma","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1264","Uroderma_bilobatum","Uroderma bilobatum","Uroderma","PHYLLOSTOMIDAE","Yangochiroptera","Uroderma_bilobatum",49,19,3,0,"keep","keep"
"1265","Uroderma_magnirostrum","Uroderma magnirostrum","Uroderma","PHYLLOSTOMIDAE","Yangochiroptera","Uroderma_magnirostrum",0,3,0,NA,"keep","drop"
"1266","Vampyressa_bidens","Vampyressa bidens","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_bidens",0,1,0,NA,"keep","drop"
"1267","Vampyressa_brocki","Vampyressa brocki","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_brocki",0,0,0,NA,"drop","drop"
"1268","Vampyressa_elisabethae","Vampyressa elisabethae","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1269","Vampyressa_melissa","Vampyressa melissa","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_melissa",0,0,0,NA,"drop","drop"
"1270","Vampyressa_nymphaea","Vampyressa nymphaea","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_nymphaea",0,0,0,NA,"drop","drop"
"1271","Vampyressa_pusilla","Vampyressa pusilla","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_pusilla",0,1,0,NA,"keep","drop"
"1272","Vampyressa_sinchi","Vampyressa sinchi","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"1273","Vampyressa_thyone","Vampyressa thyone","Vampyressa","PHYLLOSTOMIDAE","Yangochiroptera","Vampyressa_thyone",0,0,0,NA,"drop","drop"
"1274","Vampyrodes_caraccioli","Vampyrodes caraccioli","Vampyrodes","PHYLLOSTOMIDAE","Yangochiroptera","Vampyrodes_caraccioli",9,1,0,NA,"keep","keep"
"1275","Vampyrum_spectrum","Vampyrum spectrum","Vampyrum","PHYLLOSTOMIDAE","Yangochiroptera","Vampyrum_spectrum",0,3,0,NA,"keep","drop"
"1276","Vespadelus_baverstocki","Vespadelus baverstocki","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_baverstocki",0,0,0,NA,"drop","drop"
"1277","Vespadelus_caurinus","Vespadelus caurinus","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_caurinus",0,0,0,NA,"drop","drop"
"1278","Vespadelus_darlingtoni","Vespadelus darlingtoni","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_darlingtoni",0,0,0,NA,"drop","drop"
"1279","Vespadelus_douglasorum","Vespadelus douglasorum","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_douglasorum",0,0,0,NA,"drop","drop"
"1280","Vespadelus_finlaysoni","Vespadelus finlaysoni","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_finlaysoni",0,0,0,NA,"drop","drop"
"1281","Vespadelus_pumilus","Vespadelus pumilus","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_pumilus",2,1,0,NA,"keep","keep"
"1282","Vespadelus_regulus","Vespadelus regulus","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_regulus",14,1,0,NA,"keep","keep"
"1283","Vespadelus_troughtoni","Vespadelus troughtoni","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_troughtoni",0,0,0,NA,"drop","drop"
"1284","Vespadelus_vulturnus","Vespadelus vulturnus","Vespadelus","VESPERTILIONIDAE","Yangochiroptera","Vespadelus_vulturnus",1,4,0,NA,"keep","keep"
"1285","Vespertilio_murinus","Vespertilio murinus","Vespertilio","VESPERTILIONIDAE","Yangochiroptera","Vespertilio_murinus",26,15,5,1,"keep","keep"
"1286","Vespertilio_sinensis","Vespertilio sinensis","Vespertilio","VESPERTILIONIDAE","Yangochiroptera","Vespertilio_sinensis",89,10,0,NA,"keep","keep"
"1287","Xeronycteris_vieirai","Xeronycteris vieirai","Xeronycteris","PHYLLOSTOMIDAE","Yangochiroptera",NA,1,0,0,NA,"keep","keep"
