"","icnames","species","pcnames","ccnames","tip","gen","fam","clade","MSW3_sciName_matched","virus","cites","vcites","filter","vfilter","Synurbic","Complete","iucn2020_binomial","adult_mass_g","adult_brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non-volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","X26.1_GR_Area_km2","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.1_HuPopDen_Min_n.km2","X27.2_HuPopDen_Mean_n.km2","X27.3_HuPopDen_5p_n.km2","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X28.2_Temp_Mean_01degC","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","zvirus","category","population_trend"
"817","Nyctophilus corbeni","Nyctophilus timoriensis","Nyctophilus timoriensis","Nyctophilus corbeni","Nyctophilus_timoriensis","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_timoriensis",0,0,0,"drop","drop",0,"yes","Nyctophilus corbeni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,NA,2083863.67,-7.12,-43.03,-25.07,152.05,114.9,133.47,0,4.89,0,0.02,39.42,176.42,445.01,1138.22,0,"VU","Decreasing"
"818","Nyctophilus geoffroyi","Nyctophilus geoffroyi","Nyctophilus geoffroyi","Nyctophilus geoffroyi","Nyctophilus_geoffroyi","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_geoffroyi",2,11,0,"keep","keep",1,"yes","Nyctophilus geoffroyi",8,0.167,NA,NA,2156.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",5,7277323.77,-11.11,-43.64,-27.37,153.63,113.14,133.39,0,3.33,0,0.03,35.11,208.44,424.9,1328.02,0,"LC","Stable"
"819","Nyctophilus gouldi","Nyctophilus gouldi","Nyctophilus gouldi","Nyctophilus gouldi","Nyctophilus_gouldi","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_gouldi",2,12,0,"keep","keep",1,"yes","Nyctophilus gouldi",11.32,NA,NA,39.73,365,326.81,326.81,NA,349.75,22.94,NA,1.77,NA,NA,1.65,44.34,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",1,880409.98,-23.44,-43.64,-33.54,153.63,114.97,134.3,0,20.03,0,0.04,61.49,150.9,638.6,1087.83,0,"LC","Decreasing"
"820","Nyctophilus heran","Nyctophilus heran","Nyctophilus heran","Nyctophilus heran","Nyctophilus_heran","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_heran",0,0,0,"drop","drop",NA,"yes","Nyctophilus heran",7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,NA,NA,NA,NA,"Australasian",1,1261.04,-8.17,-8.58,-8.38,123.91,123.19,123.55,123,132.24,123,-0.01,NA,NA,NA,NA,0,"DD","Unknown"
"821","Nyctophilus howensis","Nyctophilus howensis","Nyctophilus howensis","Nyctophilus howensis","Nyctophilus_howensis","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_howensis",0,0,0,"drop","drop",NA,"yes","Nyctophilus howensis",20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EX",NA
"822","Nyctophilus microdon","Nyctophilus microdon","Nyctophilus microdon","Nyctophilus microdon","Nyctophilus_microdon","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_microdon",0,0,0,"drop","drop",0,"yes","Nyctophilus microdon",9.05,NA,NA,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2200,1900,300,NA,NA,NA,NA,"Australasian",2,11958.72,-5.37,-6,-5.69,145.34,142.46,143.9,4,21.66,4,0.13,373.05,136.73,1618.33,1620.47,0,"LC","Unknown"
"823","Nyctophilus microtis","Nyctophilus microtis","Nyctophilus microtis","Nyctophilus microtis","Nyctophilus_microtis","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_microtis",0,0,0,"drop","drop",0,"yes","Nyctophilus microtis",7.29,NA,NA,38.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2600,0,2600,0,NA,1,0,"Australasian",2,284169.97,-0.89,-9.69,-5.29,148.51,130.63,139.57,1,9.42,1,0.11,300.87,221.85,1662.42,1690.37,0,"LC","Stable"
"824","Nyctophilus nebulosus","Nyctophilus nebulosus","Nyctophilus nebulosus","Nyctophilus nebulosus","Nyctophilus_nebulosus","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_nebulosus",0,0,0,"drop","drop",NA,"yes","Nyctophilus nebulosus",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,430,430,0,NA,NA,NA,NA,"Australasian",1,101.95,-22.07,-22.2,-22.13,166.58,166.48,166.53,10,10,10,0.11,90,198,NA,NA,0,"CR","Decreasing"
"825","Nyctophilus sherrini","Nyctophilus sherrini","Nyctophilus sherrini","Nyctophilus sherrini","Nyctophilus_sherrini","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,"drop","drop",1,"yes","Nyctophilus sherrini",15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0,0,0,1,NA,NA,NA,0,NA,1,0,"Australasian",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"VU","Decreasing"
"826","Nyctophilus shirleyae","Nyctophilus shirleyae","Nyctophilus shirleyae","Nyctophilus shirleyae","Nyctophilus_shirleyae","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,"drop","drop",NA,"yes","Nyctophilus shirleyae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1700,500,1200,0,NA,1,0,"Australasian",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DD","Decreasing"
"827","Nyctophilus walkeri","Nyctophilus walkeri","Nyctophilus walkeri","Nyctophilus walkeri","Nyctophilus_walkeri","Nyctophilus","VESPERTILIONIDAE","Yangochiroptera","Nyctophilus_walkeri",0,0,0,"drop","drop",NA,"yes","Nyctophilus walkeri",4.44,NA,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",2,376698.55,-11.11,-18.34,-14.72,139.95,124.36,132.15,0,1.07,0,0.0044643496477917,80.68,268.42,842.03,1773.61,0,"LC","Stable"
"828","Otomops formosus","Otomops formosus","Otomops formosus","Otomops formosus","Otomops_formosus","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_formosus",0,0,0,"drop","drop",NA,"yes","Otomops formosus",30.39,NA,NA,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Indomalayan",NA,126776.2,-5.87,-8.78,-7.32,114.6,105.2,109.9,270,822.89,324,0.04,195.11,245.51,1370.42,1640.76,0,"DD","Unknown"
"829","Otomops johnstonei","Otomops johnstonei","Otomops johnstonei","Otomops johnstonei","Otomops_johnstonei","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_johnstonei",0,0,0,"drop","drop",0,"yes","Otomops johnstonei",26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Australasian",1,13.1,-8.23,-8.27,-8.25,124.74,124.7,124.72,53,53,53,0.03,253,266,NA,NA,0,"DD","Unknown"
"830","Otomops madagascariensis","Otomops madagascariensis","Otomops madagascariensis","Otomops madagascariensis","Otomops_madagascariensis","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_madagascariensis",3,1,0,"keep","keep",0,"yes","Otomops madagascariensis",34.92,NA,125,NA,NA,371.23,371.23,NA,463.77,92.54,NA,0.99,1,NA,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,800,0,800,NA,NA,NA,NA,"Afrotropical",3,215525.86,-11.94,-25.6,-18.77,50.02,43.22,46.62,2,15.28,2,0.19,92.01,239.23,932.01,1626.18,0,"LC","Unknown"
"831","Otomops martiensseni","Otomops martiensseni","Otomops martiensseni","Otomops martiensseni","Otomops_martiensseni","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_martiensseni",37,3,0,"keep","keep",1,"yes","Otomops martiensseni",34.92,0.756,110,65.31,NA,371.23,371.23,NA,456.25,92.54,NA,0.99,1,NA,7.99,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2900,0,2900,NA,NA,NA,NA,"Afrotropical",3,6798311.47,5.19,-32.66,-13.73,42.17,13.88,28.03,0,33.97,2,0.15,95.23,226.35,1019.57,1508.4,1,"NT","Decreasing"
"832","Otomops papuensis","Otomops papuensis","Otomops papuensis","Otomops papuensis","Otomops_papuensis","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_papuensis",0,0,0,"drop","drop",0,"yes","Otomops papuensis",18.45,NA,NA,49.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,0,300,NA,NA,NA,NA,"Australasian",1,24515.96,-7.58,-9.96,-8.77,149.05,145.31,147.18,2,8.74,2,0.06,203.37,209.25,1701.75,1701.75,0,"DD","Unknown"
"833","Otomops secundus","Otomops secundus","Otomops secundus","Otomops secundus","Otomops_secundus","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_secundus",0,0,0,"drop","drop",0,"yes","Otomops secundus",27.55,NA,NA,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1980,0,1980,NA,NA,NA,NA,"Australasian",1,43995,-5.27,-9.42,-7.35,147.49,145.26,146.37,2,14.76,3,0.07,272.12,187.99,1675.35,1730.88,0,"DD","Unknown"
"834","Otomops wroughtoni","Otomops wroughtoni","Otomops wroughtoni","Otomops wroughtoni","Otomops_wroughtoni","Otomops","MOLOSSIDAE","Yangochiroptera","Otomops_wroughtoni",0,0,0,"drop","drop",0,"yes","Otomops wroughtoni",39.15,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,860,140,720,0,NA,0,0,"Indomalayan",2,64.59,15.29,15.21,15.25,74.25,74.17,74.21,143,143,143,0.05,185,271,870,1631,0,"DD","Unknown"
"835","Otonycteris hemprichii","Otonycteris hemprichii","Otonycteris hemprichii","Otonycteris hemprichii","Otonycteris_hemprichii","Otonycteris","VESPERTILIONIDAE","Yangochiroptera","Otonycteris_hemprichii",0,7,0,"keep","drop",1,"yes","Otonycteris hemprichii",21.98,NA,97.3,63.09,NA,NA,NA,NA,NA,NA,NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"G",1,0,0,0,1,2400,0,2400,0,NA,1,0,"Afrotropical, Indomalayan, Palearctic",4,2428735.89,40.14,16.8,28.47,77.52,5.03,41.27,0,65.3,0,0.14,14.87,172.44,199.92,1151.73,0,"LC","Unknown"
"836","Otopteropus cartilagonodus","Otopteropus cartilagonodus","Otopteropus cartilagonodus","Otopteropus cartilagonodus","Otopteropus_cartilagonodus","Otopteropus","PTEROPODIDAE","Yinpterochiroptera","Otopteropus_cartilagonodus",0,0,0,"drop","drop",NA,"yes","Otopteropus cartilagonodus",16.92,NA,73,47,NA,NA,NA,NA,NA,NA,NA,0.99,1.5,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,2250,200,2050,1,NA,1,0,"Indomalayan",1,36.68,16.87,16.81,16.84,121.08,121.02,121.05,113,113,113,-0.05,269,226,1412,1557,0,"LC","Decreasing"
"837","Paranyctimene raptor","Paranyctimene raptor","Paranyctimene raptor","Paranyctimene raptor","Paranyctimene_raptor","Paranyctimene","PTEROPODIDAE","Yinpterochiroptera","Paranyctimene_raptor",0,0,0,"drop","drop",0,"yes","Paranyctimene raptor",23,0.731,78.835,51.66,NA,NA,NA,NA,NA,NA,NA,0.98,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1350,0,1350,0,NA,1,0,"Australasian",2,361367.13,-0.89,-10.7,-5.79,150.8,130.63,140.72,1,8.6,1,0.1,283.61,226.93,1668.68,1687.15,0,"LC","Unknown"
"838","Paranyctimene tenax","Paranyctimene tenax","Paranyctimene tenax","Paranyctimene tenax","Paranyctimene_tenax","Paranyctimene","PTEROPODIDAE","Yinpterochiroptera","Paranyctimene_tenax",0,0,0,"drop","drop",0,"yes","Paranyctimene tenax",31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ar",1,0,0,0,1,1350,0,1350,NA,NA,NA,NA,"Australasian",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LC","Unknown"
"839","Parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Parastrellus hesperus","Parastrellus_hesperus","Parastrellus","VESPERTILIONIDAE","Yangochiroptera","Pipistrellus_hesperus",99,0,0,"keep","keep",1,"yes","Parastrellus hesperus",3.56,NA,NA,30.5,2220.113,NA,NA,NA,NA,NA,NA,1.86,1,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2825,NA,NA,0,NA,1,0,"Nearctic",4,2664124.97,46.02,16.79,31.41,-97.55,-123.02,-110.28,0,36.83,0,0.1,33.18,150.65,467.72,1148.68,1,"LC","Stable"
"840","Paratriaenops auritus","Paratriaenops auritus","Paratriaenops auritus","Paratriaenops auritus","Paratriaenops_auritus","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_auritus",0,0,0,"drop","drop",0,"yes","Paratriaenops auritus",5.56,NA,71.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",2,0,0,0,1,600,0,600,NA,NA,NA,NA,"Afrotropical",3,25.57,-12.27,-12.32,-12.3,49.3,49.25,49.27,43,43,43,0.16,81,265,NA,NA,0,"VU","Unknown"
"841","Paratriaenops furculus","Paratriaenops furculus","Paratriaenops furculus","Paratriaenops furculus","Paratriaenops_furculus","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera","Triaenops_furculus",3,2,0,"keep","keep",0,"yes","Paratriaenops furculus",5.56,NA,71.25,43.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",2,0,0,0,1,200,0,200,1,NA,0,0,"Afrotropical",2,133107.81,-9.34,-19.13,-14.23,50.48,43.92,47.2,0,17.63,2,0.17,126.86,237.05,1102.41,1637.52,1,"LC","Unknown"
"842","Paratriaenops pauliani","Paratriaenops pauliani","Paratriaenops pauliani","Paratriaenops pauliani","Paratriaenops_pauliani","Paratriaenops","HIPPOSIDERIDAE","Yinpterochiroptera",NA,0,0,0,"drop","drop",1,"yes","Paratriaenops pauliani",5.56,NA,71.25,43.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",2,0,0,0,1,200,0,200,1,NA,0,0,"Afrotropical",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DD","Unknown"
"843","Penthetor lucasi","Penthetor lucasi","Penthetor lucasi","Penthetor lucasi","Penthetor_lucasi","Penthetor","PTEROPODIDAE","Yinpterochiroptera","Penthetor_lucasi",0,2,0,"keep","drop",0,"yes","Penthetor lucasi",35.39,0.948,114,60.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,600,0,600,1,NA,1,0,"Indomalayan",2,647764.08,7.03,-4.16,1.43,119.26,100.16,109.71,1,58.45,3,0.17,250.99,249.68,1681.76,1731.16,0,"LC","Decreasing"
"844","Peropteryx kappleri","Peropteryx kappleri","Peropteryx kappleri","Peropteryx kappleri","Peropteryx_kappleri","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_kappleri",0,4,0,"keep","drop",1,"yes","Peropteryx kappleri",9.85,NA,75,49.5,NA,NA,NA,NA,NA,137.96,NA,1,1.51,NA,1.09,59.91,6.74,NA,NA,NA,NA,2,NA,6,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1750,NA,NA,0,NA,1,0,"Neotropical",2,4378235.63,18.45,-23.38,-2.46,-38.16,-95.19,-66.67,0,41.8,0,0.12,145.66,230.93,1320.94,1554.36,0,"LC","Unknown"
"845","Peropteryx leucoptera","Peropteryx leucoptera","Peropteryx leucoptera","Peropteryx leucoptera","Peropteryx_leucoptera","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_leucoptera",0,0,0,"drop","drop",0,"yes","Peropteryx leucoptera",12.8,NA,64,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Neotropical",2,4061234.83,6,-16.09,-5.04,-34.79,-75.22,-55,0,17.59,0,0.1,170.26,253.4,1402.32,1611.6,0,"LC","Unknown"
"846","Peropteryx macrotis","Peropteryx macrotis","Peropteryx macrotis","Peropteryx macrotis","Peropteryx_macrotis","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_macrotis",2,6,0,"keep","keep",1,"yes","Peropteryx macrotis",230.99,0.157,53,43.5,7081,NA,NA,NA,NA,129.27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",1,12187438.94,21.6,-25.28,-1.83,-34.79,-97.01,-65.9,0,26.11,0,0.12,154.23,243.07,1313.52,1552.51,0,"LC","Stable"
"847","Peropteryx pallidoptera","Peropteryx pallidoptera","Peropteryx pallidoptera","Peropteryx pallidoptera","Peropteryx_pallidoptera","Peropteryx","EMBALLONURIDAE","Yangochiroptera",NA,0,0,0,"drop","drop",0,"yes","Peropteryx pallidoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,400,150,250,NA,NA,NA,NA,"Neotropical",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DD","Unknown"
"848","Peropteryx trinitatis","Peropteryx trinitatis","Peropteryx trinitatis","Peropteryx trinitatis","Peropteryx_trinitatis","Peropteryx","EMBALLONURIDAE","Yangochiroptera","Peropteryx_trinitatis",0,0,0,"drop","drop",1,"yes","Peropteryx trinitatis",5.68,NA,53,NA,7081,NA,NA,NA,NA,129.27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Neotropical",2,37561.11,12.63,7.25,9.94,-59.01,-70.06,-64.53,1,99.22,1,0.16,153.74,249.08,1590.33,1771.15,0,"DD","Unknown"
"849","Pharotis imogene","Pharotis imogene","Pharotis imogene","Pharotis imogene","Pharotis_imogene","Pharotis","VESPERTILIONIDAE","Yangochiroptera","Pharotis_imogene",0,0,0,"drop","drop",0,"yes","Pharotis imogene",8.1,NA,NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"S",1,0,0,0,1,100,0,100,NA,NA,NA,NA,"Australasian",1,439.62,-5.72,-10.02,-7.87,147.85,144.39,146.12,5,22.58,5,0.04,283.94,160.39,1581.5,1590.5,0,"CR","Stable"
"850","Philetor brachypterus","Philetor brachypterus","Philetor brachypterus","Philetor brachypterus","Philetor_brachypterus","Philetor","VESPERTILIONIDAE","Yangochiroptera","Philetor_brachypterus",3,0,0,"keep","keep",0,"yes","Philetor brachypterus",12,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1846,585,1261,1,NA,1,0,"Indomalayan",2,747045.55,28.01,-10.17,8.92,153.01,90.3,121.66,1,226.07,4,0.11,227.27,226.8,1572.77,1698.29,1,"LC","Stable"
"851","Phoniscus aerosa","Phoniscus aerosa","Phoniscus aerosa","Phoniscus aerosa","Phoniscus_aerosa","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_aerosa",0,0,0,"drop","drop",NA,"yes","Phoniscus aerosa",7.79,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"852","Phoniscus atrox","Phoniscus atrox","Phoniscus atrox","Phoniscus atrox","Phoniscus_atrox","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_atrox",0,0,0,"drop","drop",0,"yes","Phoniscus atrox",4.81,0.188,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,400,0,400,0,NA,1,0,"Indomalayan",1,118977.9,8.3,0.54,4.42,117.52,99.44,108.48,3,116.2,8,0.12,201.65,254.14,1684.53,1796.37,0,"NT","Decreasing"
"853","Phoniscus jagorii","Phoniscus jagorii","Phoniscus jagorii","Phoniscus jagorii","Phoniscus_jagorii","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_jagorii",0,0,0,"drop","drop",0,"yes","Phoniscus jagorii",4.7,NA,NA,37.81,NA,NA,NA,NA,NA,125.14,NA,1,NA,NA,NA,83.7,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,"Australasian, Indomalayan",1,134207.3,12.58,-8.96,1.81,125.76,106,115.88,10,325.17,12,0.09,240.14,246.67,1668.44,1697.19,0,"LC","Unknown"
"854","Phoniscus papuensis","Phoniscus papuensis","Phoniscus papuensis","Phoniscus papuensis","Phoniscus_papuensis","Phoniscus","VESPERTILIONIDAE","Yangochiroptera","Phoniscus_papuensis",0,0,0,"drop","drop",0,"yes","Phoniscus papuensis",6.32,NA,NA,37.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"S",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",2,379532.97,-0.62,-36.44,-18.53,153.63,135.37,144.5,0,23.97,0,0.08,114.37,204,951.07,1516.81,0,"VU","Unknown"
