Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,Order,Family,BM,BR,Diet,WA,LS,AspectRatio,Synurbic,UrbanStatus
Chaerephon_solomonis,Chaerephon_solomonis_MOLOSSIDAE_CHIROPTERA,Chaerephon,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chaerephon_solomonis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chaerephon_tomensis,Chaerephon_tomensis_MOLOSSIDAE_CHIROPTERA,Chaerephon,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chaerephon_tomensis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_dwyeri,Chalinolobus_dwyeri_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_dwyeri,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_gouldii,Chalinolobus_gouldii_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_gouldii,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_morio,Chalinolobus_morio_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_morio,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_neocaledonicus,Chalinolobus_neocaledonicus_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_neocaledonicus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_nigrogriseus,Chalinolobus_nigrogriseus_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_nigrogriseus,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_picatus,Chalinolobus_picatus_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_picatus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chalinolobus_tuberculatus,Chalinolobus_tuberculatus_VESPERTILIONIDAE_CHIROPTERA,Chalinolobus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chalinolobus_tuberculatus,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cheiromeles_parvidens,Cheiromeles_parvidens_MOLOSSIDAE_CHIROPTERA,Cheiromeles,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cheiromeles_parvidens,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cheiromeles_torquatus,Cheiromeles_torquatus_MOLOSSIDAE_CHIROPTERA,Cheiromeles,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cheiromeles_torquatus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chilonatalus_micropus,Chilonatalus_micropus_NATALIDAE_CHIROPTERA,Chilonatalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chilonatalus_micropus,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chilonatalus_tumidifrons,Chilonatalus_tumidifrons_NATALIDAE_CHIROPTERA,Chilonatalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chilonatalus_tumidifrons,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_doriae,Chiroderma_doriae_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chiroderma_doriae,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_improvisum,Chiroderma_improvisum_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chiroderma_improvisum,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_salvini,Chiroderma_salvini_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chiroderma_salvini,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_trinitatum,Chiroderma_trinitatum_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chiroderma_trinitatum,4,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_villosum,Chiroderma_villosum_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chiroderma_villosum,4,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chiroderma_vizottoi,Chiroderma_vizottoi_PHYLLOSTOMIDAE_CHIROPTERA,Chiroderma,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chironax_melanocephalus,Chironax_melanocephalus_PTEROPODIDAE_CHIROPTERA,Chironax,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Chironax_melanocephalus,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Choeroniscus_godmani,Choeroniscus_godmani_PHYLLOSTOMIDAE_CHIROPTERA,Choeroniscus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Choeroniscus_godmani,4,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Choeroniscus_minor,Choeroniscus_minor_PHYLLOSTOMIDAE_CHIROPTERA,Choeroniscus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Choeroniscus_minor,6,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Choeroniscus_periosus,Choeroniscus_periosus_PHYLLOSTOMIDAE_CHIROPTERA,Choeroniscus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Choeroniscus_periosus,0,0,imputed,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Choeronycteris_mexicana,Choeronycteris_mexicana_PHYLLOSTOMIDAE_CHIROPTERA,Choeronycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Choeronycteris_mexicana,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chrotopterus_auritus,Chrotopterus_auritus_PHYLLOSTOMIDAE_CHIROPTERA,Chrotopterus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Chrotopterus_auritus,10,0,sampled,PC16_PhyllostomidRelated,Chiroptera,Phyllostomidae,77.8625,1.74,1.366159,273.96,1,5.46,0,neither
Cistugo_lesueuri,Cistugo_lesueuri_VESPERTILIONIDAE_CHIROPTERA,Cistugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cistugo_lesueuri,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cistugo_seabrae,Cistugo_seabrae_VESPERTILIONIDAE_CHIROPTERA,Cistugo,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cistugo_seabrae,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cloeotis_percivali,Cloeotis_percivali_HIPPOSIDERIDAE_CHIROPTERA,Cloeotis,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cloeotis_percivali,9,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coelops_frithii,Coelops_frithii_HIPPOSIDERIDAE_CHIROPTERA,Coelops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Coelops_frithii,12,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coelops_hirsutus,Coelops_hirsutus_HIPPOSIDERIDAE_CHIROPTERA,Coelops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coelops_robinsoni,Coelops_robinsoni_HIPPOSIDERIDAE_CHIROPTERA,Coelops,HIPPOSIDERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Coelops_robinsoni,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coleura_afra,Coleura_afra_EMBALLONURIDAE_CHIROPTERA,Coleura,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Coleura_afra,2,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coleura_kibomalandy,Coleura_kibomalandy_EMBALLONURIDAE_CHIROPTERA,Coleura,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coleura_seychellensis,Coleura_seychellensis_EMBALLONURIDAE_CHIROPTERA,Coleura,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Coleura_seychellensis,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cormura_brevirostris,Cormura_brevirostris_EMBALLONURIDAE_CHIROPTERA,Cormura,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cormura_brevirostris,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynorhinus_mexicanus,Corynorhinus_mexicanus_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_mexicanus,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynorhinus_rafinesquii,Corynorhinus_rafinesquii_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_rafinesquii,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynorhinus_townsendii,Corynorhinus_townsendii_VESPERTILIONIDAE_CHIROPTERA,Corynorhinus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Corynorhinus_townsendii,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craseonycteris_thonglongyai,Craseonycteris_thonglongyai_CRASEONYCTERIDAE_CHIROPTERA,Craseonycteris,CRASEONYCTERIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Craseonycteris_thonglongyai,20,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynomops_abrasus,Cynomops_abrasus_MOLOSSIDAE_CHIROPTERA,Cynomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cynomops_abrasus,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynomops_greenhalli,Cynomops_greenhalli_MOLOSSIDAE_CHIROPTERA,Cynomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cynomops_greenhalli,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynomops_mexicanus,Cynomops_mexicanus_MOLOSSIDAE_CHIROPTERA,Cynomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cynomops_mexicanus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynomops_paranus,Cynomops_paranus_MOLOSSIDAE_CHIROPTERA,Cynomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cynomops_paranus,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynomops_planirostris,Cynomops_planirostris_MOLOSSIDAE_CHIROPTERA,Cynomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cynomops_planirostris,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_brachyotis,Cynopterus_brachyotis_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_brachyotis,19,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_horsfieldii,Cynopterus_horsfieldii_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_horsfieldii,2,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_luzoniensis,Cynopterus_luzoniensis_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_luzoniensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_minutus,Cynopterus_minutus_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_minutus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_nusatenggara,Cynopterus_nusatenggara_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_nusatenggara,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_sphinx,Cynopterus_sphinx_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_sphinx,9,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cynopterus_titthaecheilus,Cynopterus_titthaecheilus_PTEROPODIDAE_CHIROPTERA,Cynopterus,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Cynopterus_titthaecheilus,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyttarops_alecto,Cyttarops_alecto_EMBALLONURIDAE_CHIROPTERA,Cyttarops,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Cyttarops_alecto,2,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_anderseni,Dermanura_anderseni_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_anderseni,3,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_aztecus,Dermanura_aztecus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_aztecus,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_bogotensis,Dermanura_bogotensis_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_cinereus,Dermanura_cinereus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_cinereus,4,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_glaucus,Dermanura_glaucus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_glaucus,6,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_gnomus,Dermanura_gnomus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_gnomus,5,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_incomitatus,Dermanura_incomitatus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_incomitatus,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_phaeotis,Dermanura_phaeotis_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_phaeotis,6,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_rava,Dermanura_rava_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_rosenbergii,Dermanura_rosenbergii_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_toltecus,Dermanura_toltecus_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_toltecus,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermanura_watsoni,Dermanura_watsoni_PHYLLOSTOMIDAE_CHIROPTERA,Dermanura,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Artibeus_watsoni,6,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmalopex_leucopterus,Desmalopex_leucopterus_PTEROPODIDAE_CHIROPTERA,Desmalopex,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Pteropus_leucopterus,4,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmalopex_microleucopterus,Desmalopex_microleucopterus_PTEROPODIDAE_CHIROPTERA,Desmalopex,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,NA,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmodus_draculae,Desmodus_draculae_PHYLLOSTOMIDAE_CHIROPTERA,Desmodus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,1,imputed,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmodus_rotundus,Desmodus_rotundus_PHYLLOSTOMIDAE_CHIROPTERA,Desmodus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Desmodus_rotundus,20,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diaemus_youngi,Diaemus_youngi_PHYLLOSTOMIDAE_CHIROPTERA,Diaemus,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diaemus_youngi,8,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diclidurus_albus,Diclidurus_albus_EMBALLONURIDAE_CHIROPTERA,Diclidurus,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diclidurus_albus,3,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diclidurus_ingens,Diclidurus_ingens_EMBALLONURIDAE_CHIROPTERA,Diclidurus,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diclidurus_ingens,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diclidurus_isabellus,Diclidurus_isabellus_EMBALLONURIDAE_CHIROPTERA,Diclidurus,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diclidurus_isabellus,2,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diclidurus_scutatus,Diclidurus_scutatus_EMBALLONURIDAE_CHIROPTERA,Diclidurus,EMBALLONURIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diclidurus_scutatus,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diphylla_ecaudata,Diphylla_ecaudata_PHYLLOSTOMIDAE_CHIROPTERA,Diphylla,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Diphylla_ecaudata,2,0,sampled,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_anderseni,Dobsonia_anderseni_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_anderseni,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_beauforti,Dobsonia_beauforti_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_beauforti,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_chapmani,Dobsonia_chapmani_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_chapmani,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_crenulata,Dobsonia_crenulata_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_crenulata,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_emersa,Dobsonia_emersa_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_emersa,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_exoleta,Dobsonia_exoleta_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_exoleta,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_inermis,Dobsonia_inermis_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_inermis,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_minor,Dobsonia_minor_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_minor,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_moluccensis,Dobsonia_moluccensis_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_moluccensis,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_pannietensis,Dobsonia_pannietensis_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_pannietensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_peronii,Dobsonia_peronii_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_peronii,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_praedatrix,Dobsonia_praedatrix_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_praedatrix,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dobsonia_viridis,Dobsonia_viridis_PTEROPODIDAE_CHIROPTERA,Dobsonia,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Dobsonia_viridis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dryadonycteris_capixaba,Dryadonycteris_capixaba_PHYLLOSTOMIDAE_CHIROPTERA,Dryadonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
